1482177593 -47544
1482181079 -47528
1482181086 -47543
1482181304 -47547
1482181707 -47547
1482182340 -47547
1482183744 -47540
1482184217 -47540
1482195969 -47526
1482200159 -47524
1482200692 -47348
1482254636 -47513
1482258811 -47473
1482261478 -47470
1482266084 -82125
1482267599 -47470
1482267841 -82118
1482269090 -47473
1482269179 -47349
1482288027 -47180
1482290076 -47182
1482291440 -47183
1482302891 -47084
1482335743 -47285
1482349625 -47260
1482353021 -47254
1482353391 -47254
1482353419 -47254
1482355981 -47195
1482359937 -47180
1482369525 -47104
1482375902 -49807
1482429124 -49489
1482433862 -81938
1482442036 -81208
1482445324 -81208
1482448651 -81870
1482448992 -81805
1482449052 -81728
1482521305 -81623
1482860185 -80986
1482864861 -80856
1482867098 -80796
1483040432 -80824
1483393825 -81187
1483466343 -81187
1483475680 -81148
1483475751 -81138
1483552266 -81847
1483557167 -81618
1483562442 -81618
1483563606 -81618
1483572028 -81575
1483577964 -81572
1483578067 -10646
1483641955 -10628
1483652644 -19018
1483653633 -18160
1483663579 -22351
1483726925 -21918
1483729216 -21877
1483731504 -21880
1483732189 -21879
1483745022 -21864
1483751657 -23344
1483986126 -24541
1483988931 -21244
1483995749 -21240
1483997784 -21238
1483997815 -21239
1483998304 -21205
1483998313 -21205
1483998556 -21569
1483999304 -21570
1483999963 -21433
1484000440 -21411
1484002745 -23697
1484008982 -21402
1484069016 -21396
1484074619 -21393
1484077505 -21396
1484078768 -21396
1484091602 -21396
1484096529 -21368
1484099820 -23689
1484108939 -21352
1484149269 -21343
1484149305 -21340
1484159428 -21339
1484160743 -21326
1484161794 -24108
1484163420 -23699
1484167968 -23697
1484170639 -23694
1484173217 -23694
1484175466 -23694
1484175996 -23694
1484179129 -23494
1484205079 -23689
1484245839 -23494
1484257229 -23663
1484334704 -23661
1484339571 -23659
1484342183 -23206
1484345551 -23200
1484346576 -23187
1484348557 -23175
1484616581 -23561
1484675153 -23494
1484692717 -23443
1484694661 -23148
1484697890 -23148
1484699842 -23148
1484718650 -23139
1484851238 -23127
1484859607 -24240
